ID,Gender,Grade,Rating,Promotion,Skill,Experience,Pay Position,Increment,Age,CGExperience,Status
1111132387,M,Level3,2,No,DB,8.6,0.9,64775,34.8,2.42,Exited
1111132389,M,Level2,3,No,Inf,6.4,0.7,32270,34.2,2.42,Active
1111132393,M,Level2,3,No,Appdeva,7.5,1,44068,29.5,2.39,Active
1111132395,F,Level2,3,No,Dotnet,6,1,34117,29.5,2.39,Exited
1111132400,M,Level2,3,No,BI,6.4,1,38318,27.6,2.35,Active
1111132406,M,Level3,1,No,Inf,7.5,0.8,0,30.6,2.3,Exited
1111132413,M,Level3,3,No,Legacy,10.4,1,41696,33.5,2.69,Active
1111132423,M,Level2,3,No,Dotnet,3.6,0.7,32355,29.5,2.16,Exited
1111132427,F,Level1,3,No,ERP,2.1,1,24150,24.4,2.11,Exited
1111132435,M,Level1,3,No,Inf,3.6,1.1,26030,27.4,2.06,Active
1111132436,M,Level2,3,No,Jav,4.9,0.7,41025,29.6,2.04,Exited
1111132447,M,Level3,3,No,Dotnet,8.3,1,39386,29.2,1.96,Active
1111132448,M,Level3,1,Yes,Inf,9,1.2,127346,32.5,1.96,Active
1111132451,M,Level2,3,No,Custom,5.9,1.1,43298,29.5,1.95,Active
1111132452,M,Level3,2,No,Inf,9.1,0.7,57659,31.9,1.95,Active
1111132454,M,Level3,3,No,Dotnet,11.7,1.3,0,43.5,1.93,Active
1111132457,M,Level2,3,No,Inf,5.6,1.3,34370,28.5,1.89,Active
1111132458,F,Level3,3,No,DB,8,0.8,34785,33.5,1.89,Active
1111132465,M,Level3,4,No,Inf,9.4,1.2,0,39.9,1.86,Exited
1111132469,M,Level3,3,No,DB,6.8,0.8,74494,34,1.85,Exited
1111132476,M,Level3,1,No,Jav,7.1,0.8,88791,29.9,1.83,Active
1111132478,M,Level3,3,No,Dotnet,11.2,1.2,0,35,1.77,Active
1111132482,M,Level2,2,No,Dotnet,5.3,1.2,0,27.5,1.75,Exited
1111132484,F,Level3,3,No,Jav,9.1,0.8,38576,34.8,1.74,Active
1111132486,M,Level3,3,No,Jav,5.6,1.2,0,37.6,1.72,Exited
1111132494,M,Level3,3,No,Inf,11,1.2,12500,34.9,1.65,Active
1111132502,M,Level3,3,No,Custom,1.6,1,59100,28.2,1.57,Exited
1111132505,F,Level2,3,No,Appdeva,5.1,0.9,38433,26.7,1.51,Active
1111132513,F,Level2,3,No,Dotnet,3.3,0.6,12000,28.7,1.47,Active
1111132517,M,Level2,3,No,Appdeva,10,0.7,49642,31.1,1.42,Active
1111132518,M,Level3,2,No,Dotnet,1.4,1,65243,31.9,1.41,Active
1111132520,M,Level3,3,No,DB,6.7,1.1,0,32.8,1.38,Active
1111132523,M,Level3,3,No,Custom,4.9,0.8,53899,31.9,1.37,Exited
1111132527,M,Level3,3,No,Dotnet,9.8,0.9,37323,31.5,1.32,Active
1111132530,M,Level1,3,No,Dotnet,3.6,1,25542,25.3,1.3,Exited
1111132532,M,Level3,3,No,Dotnet,6.7,0.9,34271,32.6,1.26,Active
1111132535,F,Level3,2,No,BI,6.4,1.1,0,34,1.24,Exited
1111132538,F,Level1,2,No,Jav,3.4,1.1,65422,26,1.21,Active
1111132539,M,Level3,3,No,Dotnet,9.7,1,40271,32.7,1.21,Exited
1111132542,F,Level1,3,No,Dotnet,3.7,1.2,70680,27.3,1.19,Active
1111132548,F,Level3,3,No,Dotnet,6.8,0.8,37771,29,1.17,Active
1111132556,M,Level3,3,No,DB,8.4,1.1,0,31.5,1.1,Active
1111132564,M,Level1,3,No,Inf,3.4,1.2,21004,26.8,1.02,Active
1111132569,M,Level2,3,No,Ora,5.1,1.1,40687,32.7,0.96,Active
1111132577,M,Level3,3,No,Custom,6.2,0.8,29468,29.6,0.86,Active
1111132579,F,Level1,3,No,Dotnet,3.4,1.1,23319,29.6,0.86,Active
1111132580,M,Level3,3,No,Jav,6.6,1.2,0,34.7,0.84,Active
1111132583,M,Level3,3,No,Dotnet,3.1,0.9,28626,30.7,0.81,Active
1111132585,M,Level2,3,No,Custom,3.5,0.6,15430,24.4,0.79,Active
1111132592,M,Level3,3,No,Dotnet,6.3,0.9,25750,34,0.76,Active
1111132594,M,Level3,3,No,Dotnet,4.3,0.9,25261,26.6,0.73,Active
1111132597,M,Level3,3,No,DB,5.4,0.9,0,29,0.72,Exited
1111132602,M,Level2,3,No,Jav,2.9,0.8,12000,29.1,0.68,Active
1111132604,M,Level1,1,No,Inf,2.6,0.9,27960,24.5,0.68,Active
1111132605,M,Level3,3,No,Dotnet,6.6,0.7,26356,28.2,0.68,Active
1111132613,M,Level4,3,No,Appdeva,10.4,1.1,0,33.6,0.61,Active
1111132616,M,Level2,3,No,Jav,3.2,0.8,19756,26.5,0.6,Active
1111132625,M,Level3,4,No,Ora,7.5,0.6,0,31.7,0.58,Exited
1111132626,M,Level2,3,No,Jav,3.7,0.8,18296,36.6,0.59,Exited
1111132629,M,Level3,3,No,Inf,8.7,0.8,22889,32.9,0.55,Active
1111132630,F,Level3,3,No,Appdeva,6.4,0.7,22313,31.1,0.55,Active
1111132636,F,Level1,3,No,Appdeva,3.6,0.6,10723,28.1,0.51,Active
1111132639,M,Level3,3,No,Dotnet,6.1,0.9,0,31.1,0.47,Exited
1111132642,M,Level3,3,No,Custom,4.3,0.9,17795,28.9,0.51,Active
1111132646,M,Level1,3,No,Jav,3.6,0.9,0,26.7,0.45,Active
1111132650,M,Level2,3,No,Dotnet,3.8,1.2,0,27.3,0.43,Active
1111132652,M,Level4,3,No,Jav,10.1,0.9,0,36.9,0.43,Active
1111132654,M,Level2,3,No,Jav,3.5,0.9,0,26.4,0.43,Active
1111132659,M,Level2,3,No,Dotnet,4.1,1.1,0,29.7,0.38,Exited
1111132661,M,Level2,3,No,Inf,3.4,1,0,24.7,0.37,Active
1111132670,F,Level1,4,No,Inf,2.3,1,0,24.2,0.34,Exited
1111132673,M,Level3,3,No,Jav,5.5,0.9,0,29.9,0.32,Exited
1111132677,M,Level1,3,No,ERP,2.5,1.2,0,28.1,0.28,Active
1111132679,F,Level2,3,No,Appdeva,4.6,0.7,0,28,0.28,Active
1111132682,M,Level3,3,No,Inf,0.3,0.9,0,31.4,0.29,Active
1111132684,M,Level1,3,No,Appdeva,3.7,0.9,0,26.9,0.28,Active
1111132688,M,Level3,3,No,Jav,0.3,0.6,0,31.1,0.28,Active
1111132696,M,Level3,3,No,Dotnet,8.9,1.1,0,34,0.25,Active
1111132698,M,Level1,3,No,HCM,9.5,1.6,37332,33.5,2.96,Active
1111132702,M,Level3,3,Yes,Test,14.5,1.1,18000,38.9,10.89,Active
1111132709,F,Level4,2,No,Test,9.8,0.8,93922,37.2,9.79,Active
1111132714,F,Level3,1,Yes,Ora,9.5,1.1,166382,38.6,9.51,Active
1111132715,M,Level2,3,Yes,Inf,9.5,1.2,32755,37.4,9.46,Exited
1111132720,F,Level4,2,No,Test,9.1,1,101344,40,9.12,Active
1111132721,M,Level3,3,No,Test,9.1,0.9,36345,36.4,9.08,Active
1111132730,F,Level3,3,No,Test,8.1,0.9,47588,34.6,8.08,Active
1111132741,M,Level3,3,No,Test,9.9,0.9,45544,37.6,6.41,Active
1111132751,M,Level2,3,No,Test,5.6,0.8,30740,28.7,5.58,Active
1111132753,M,Level2,3,No,Test,15,1.2,34939,39.8,6.56,Active
1111132757,M,Level3,1,Yes,Test,12.6,1.3,142795,34.8,5.37,Active
1111132758,M,Level4,3,No,Test,34.5,1.2,12000,49.7,16.7,Active
1111132761,M,Level4,2,No,Test,15.4,1.1,112838,37.4,5.25,Active
1111132765,M,Level3,3,No,Test,8.9,1,39743,36.2,5.18,Active
1111132773,M,Level4,3,No,Test,13.2,1.2,18000,34.7,4.81,Active
1111132776,M,Level2,3,No,Test,5.4,1.1,41521,30.4,5.34,Active
1111132778,M,Level3,3,No,Inf,10.4,0.7,50443,39.8,4.32,Active
1111132783,M,Level1,3,No,Test,4.1,0.9,0,30.4,4.06,Exited
1111132794,M,Level3,1,Yes,Test,10.6,1,155311,37.5,3.62,Active
1111132797,M,Level1,3,No,BI,3.6,0.8,0,28,3.54,Exited
1111132801,M,Level3,4,No,Test,17,1.2,0,42.5,3.35,Active
1111132802,M,Level3,3,No,BI,9.1,0.9,40298,32.7,3.35,Active
1111132804,F,Level2,2,No,Test,7.4,0.8,51957,31.5,3.15,Active
1111132812,F,Level3,3,No,BI,10.3,0.8,41254,32.6,4.25,Active
1111132816,F,Level1,2,No,Inf,2.7,0.9,33000,24.7,2.68,Active
1111132821,M,Level2,1,No,Test,5.6,1,71238,29.3,2.64,Active
1111132824,F,Level1,3,No,Test,2.7,0.9,23000,26.7,2.64,Exited
1111132827,F,Level1,3,No,ERP,2.6,0.9,23000,24.3,2.62,Active
1111132831,F,Level2,3,No,BI,7.8,0.9,34454,33.5,4.18,Exited
1111132834,M,Level2,3,No,Test,4.2,0.7,38219,26.4,2.49,Active
1111132855,M,Level3,3,No,Test,7.2,1.2,18000,38.9,2.11,Active
1111132857,M,Level3,3,No,Test,6.2,0.7,50603,34.3,2.07,Active
1111132860,M,Level3,3,No,Test,7.7,0.8,0,30.2,2.03,Exited
1111132864,F,Level3,3,No,Test,10.4,0.8,55507,32.4,1.99,Active
1111132867,F,Level2,3,No,Test,5.4,1.3,37200,36.4,1.89,Exited
1111132869,F,Level3,3,No,BI,7,0.7,0,32.4,1.82,Exited
1111132871,F,Level2,1,No,Test,5.2,0.9,60639,28.2,1.79,Active
1111132873,F,Level2,3,No,Test,7.3,0.9,34126,29.1,1.67,Exited
1111132874,F,Level3,3,No,Test,7.2,0.8,80000,33.3,1.61,Active
1111132875,M,Level2,4,No,Test,3.6,0.9,0,34.2,3.6,Exited
1111132877,M,Level3,3,No,Test,3.1,0.8,33071,32.4,1.49,Active
1111132879,M,Level3,3,No,Test,1.5,1.2,12000,38.1,1.47,Active
1111132882,F,Level3,4,No,Test,1.4,0.7,0,32.3,1.37,Active
1111132885,F,Level3,3,No,Test,8.1,1,38021,30.6,1.28,Active
1111132887,F,Level3,2,No,Test,8.8,1.3,51521,29.6,1.26,Active
1111132888,M,Level3,3,No,Inf,6.2,0.6,45804,29.5,1.26,Active
1111132891,F,Level1,3,No,Test,4.2,0.6,24210,27.4,1.21,Active
1111132892,M,Level2,1,No,Inf,6.1,1.2,60572,28,1.21,Active
1111132898,M,Level2,3,No,Test,5.6,0.9,34167,27.1,1.12,Active
1111132900,F,Level2,3,No,Test,6.4,1.3,35879,26.5,1.09,Active
1111132906,M,Level3,3,No,Test,9.2,1.2,12000,31.5,1.01,Active
1111132910,M,Level2,3,No,Test,4.5,1,34512,27.6,0.94,Active
1111132912,M,Level2,2,No,Ora,6.1,1.1,54351,28.5,0.89,Exited
1111132913,M,Level3,4,No,ERP,3.9,1,0,38,0.86,Exited
1111132915,F,Level1,3,No,Test,3.1,0.9,17594,26.8,0.73,Active
1111132917,M,Level3,2,No,Test,4.1,0.7,53291,31.4,0.73,Active
1111132919,F,Level2,3,No,Test,5.5,1.1,41909,35.1,2.2,Active
1111132920,F,Level1,3,No,Test,4.3,1.2,22638,26.8,3.81,Active
1111132921,F,Level1,3,No,Test,3.1,0.6,13171,26.5,0.62,Active
1111132926,M,Level2,4,No,Test,3.4,0.9,0,25.7,0.57,Exited
1111132935,F,Level2,3,No,Test,4.5,1.1,15901,25.8,0.51,Active
1111132937,F,Level2,3,No,Test,4.8,1,0,26.9,0.47,Active
1111132938,M,Level1,3,No,Test,3.2,1,0,26.7,0.47,Active
1111132943,M,Level2,3,No,Test,3.5,0.7,0,24.4,0.46,Exited
1111132945,F,Level3,3,No,Test,6.6,0.9,0,29.2,0.43,Exited
1111132946,M,Level4,3,No,Test,9.6,0.8,0,36.3,0.43,Active
1111132951,F,Level3,3,No,Test,9.2,0.9,0,29.6,0.35,Active
1111132957,F,Level3,3,No,Ora,6,0.7,0,29.8,0.3,Active
1111132959,F,Level1,3,No,Test,0.3,0.8,0,27.2,0.3,Active
1111132963,M,Level3,3,No,Test,0.3,1,0,34.1,0.26,Active
1111132968,M,Level4,3,No,Inf,20.4,0.9,70073,44.7,14.05,Active
1111132969,M,Level2,3,Yes,Inf,16.1,1.2,30942,38.7,13.84,Active
1111132970,M,Level4,2,No,Inf,13.1,0.8,85980,35.2,13.11,Active
1111132974,F,Level3,2,Yes,Inf,13,0.8,0,37.1,10.43,Exited
1111132975,M,Level3,3,Yes,Inf,13.9,0.9,31694,41.1,10.43,Active
1111132976,M,Level4,3,No,Inf,15.4,1.1,29996,40.4,10.4,Active
1111132977,M,Level4,3,No,Inf,15.1,1.1,29491,38.4,10.38,Active
1111132988,M,Level2,3,Yes,Inf,10.2,1.1,36828,34.2,9.13,Active
1111132989,M,Level4,2,No,Inf,11,0.7,96267,39,9.08,Active
1111132990,M,Level3,3,Yes,Inf,20.5,0.9,33123,50.5,9.05,Exited
1111132996,M,Level4,3,No,Inf,17.8,1,62163,44.2,8.33,Active
1111132999,M,Level3,3,Yes,Ora,16.9,0.9,35896,43.9,7.76,Active
1111133001,M,Level3,2,No,Inf,11,0.7,71128,33,7.52,Active
1111133005,F,Level2,3,No,Inf,6.9,0.8,29179,28.6,6.96,Active
1111133014,M,Level2,2,Yes,Inf,8.5,1.1,93744,36,6.28,Exited
1111133015,F,Level3,3,Yes,Inf,13.9,1,35514,42.4,6.17,Active
1111133018,F,Level2,3,No,Inf,5.9,0.9,30396,29,5.94,Active
1111133028,M,Level2,3,No,Inf,6.4,0.9,31629,35.3,5.53,Active
1111133034,M,Level2,2,No,Inf,5.1,0.8,42496,27.4,5.17,Active
1111133037,M,Level2,3,Yes,Inf,13.4,1.3,33859,39,5.02,Active
1111133040,M,Level3,3,No,Inf,8.5,0.8,41906,31.4,8.59,Active
1111133042,M,Level2,3,No,Inf,8.3,1.1,37531,32.9,8.38,Active
1111133047,M,Level2,3,No,Inf,6.3,0.9,0,28.1,6.36,Exited
1111133053,M,Level2,2,No,Inf,5.1,1,52655,29.5,5.11,Active
1111133054,M,Level3,4,No,Inf,10.6,1.1,0,33.1,5,Active
1111133057,M,Level2,3,No,Inf,4.8,0.8,29216,28.2,4.88,Active
1111133059,M,Level3,2,No,Inf,6.7,0.7,68124,30.2,4.85,Active
1111133063,M,Level3,2,Yes,Inf,16,1.3,102865,46.5,4.73,Active
1111133064,F,Level2,3,No,Inf,4.6,0.8,33864,26.4,4.65,Active
1111133070,F,Level2,3,No,Inf,5.7,1.2,31332,30.5,4.4,Active
1111133073,M,Level2,3,No,Inf,4.3,0.8,28397,26.7,4.3,Active
1111133074,M,Level3,2,No,Inf,9.4,0.9,56822,36.1,4.3,Exited
1111133075,F,Level2,3,No,Inf,4.3,0.8,0,27.1,4.3,Exited
1111133082,F,Level3,3,No,Inf,12,1.3,19952,37.3,3.99,Active
1111133088,M,Level3,3,No,Inf,8.6,0.8,40670,30.7,3.97,Exited
1111133095,M,Level2,3,No,Inf,8.7,1.3,31967,32.6,3.91,Active
1111133098,M,Level2,1,Yes,Inf,8,1.4,115867,30.4,3.86,Active
1111133106,M,Level2,2,Yes,Inf,9.7,1.1,73691,32.4,3.62,Active
1111133111,M,Level3,3,No,Ora,8.6,0.8,33198,33.2,3.5,Active
1111133112,M,Level4,2,No,Inf,14.4,1.2,75573,38.6,3.46,Active
1111133117,M,Level2,3,No,Inf,8,1.1,36828,28.9,3.14,Active
1111133118,M,Level2,4,No,Inf,7.4,1.2,0,29.6,3.13,Exited
1111133119,M,Level4,3,No,Inf,9.9,0.7,66156,34.3,3.12,Active
1111133124,M,Level2,3,No,Inf,7.2,1.3,31875,29.6,3.08,Active
1111133131,M,Level2,3,No,Inf,6.5,1,35643,28.3,2.97,Exited
1111133139,M,Level3,3,No,Ora,11.9,1.4,24127,35.9,2.82,Exited
1111133140,M,Level2,3,No,ERP,8.2,1.4,38831,29.4,2.78,Exited
1111133145,F,Level2,4,No,Inf,8.3,1.4,0,29.4,2.52,Exited
1111133147,M,Level4,3,No,Inf,13.6,1.1,60000,36.3,2.5,Active
1111133150,M,Level2,3,No,Inf,8,1.2,29926,31.2,2.34,Active
1111133151,M,Level2,3,No,Inf,5.6,1.3,32790,29.2,2.32,Active
1111133152,M,Level2,2,No,Inf,6.8,1.2,41478,29.9,2.28,Active
1111133164,F,Level3,2,No,Inf,10.4,1.2,44183,39.3,1.7,Active
1111133166,M,Level3,3,No,Inf,7.3,1.1,17960,40.7,1.66,Active
1111133170,M,Level4,2,No,Inf,12.6,1,124975,37.3,1.55,Active
1111133178,M,Level3,2,No,Inf,8.3,1,62111,29.8,1.42,Active
1111133180,M,Level2,3,Yes,Inf,11.5,1.8,44581,38,1.33,Active
1111133182,M,Level2,3,No,Inf,7,1.4,35621,28.7,1.31,Active
1111133183,M,Level2,3,No,Inf,6.9,1.8,45370,29.1,1.31,Active
1111133187,F,Level2,4,No,Inf,8.9,0.9,0,28.9,1.22,Exited
1111133191,M,Level2,3,No,Inf,6.8,1.3,31820,28.6,1.18,Exited
1111133193,M,Level3,3,No,Inf,9.9,1,35963,32.7,1.13,Active
1111133198,M,Level2,3,No,Inf,9.5,1.2,29820,29.6,1.08,Active
1111133203,M,Level2,3,No,Inf,6,0.8,34685,31.3,1.03,Active
1111133207,M,Level2,4,No,Inf,6.4,1.1,0,30.3,1.01,Active
1111133208,M,Level2,3,No,Inf,8.4,1.2,29494,34.4,0.99,Active
1111133212,M,Level3,2,No,Inf,9.8,0.9,52662,33.5,0.91,Exited
1111133216,M,Level3,3,No,Inf,0.8,1.2,17203,39.8,0.89,Exited
1111133218,F,Level2,3,No,Inf,5.9,1.4,29948,28,0.84,Exited
1111133219,M,Level3,3,No,Inf,7,1.2,15467,30.4,0.83,Active
1111133222,M,Level3,3,No,Ora,6.6,1.1,15344,32.5,0.79,Active
1111133227,M,Level2,3,No,Inf,6.3,1.6,28396,37.6,0.72,Active
1111133230,M,Level2,3,No,Inf,0.7,1.2,20939,39.8,0.71,Active
1111133232,M,Level3,3,No,Inf,9.5,0.9,23695,33.4,0.7,Active
1111133234,M,Level2,3,No,Inf,4.9,0.8,23692,27.4,0.69,Active
1111133242,M,Level2,2,No,Inf,11.4,1.6,35507,38.7,0.62,Active
1111133244,M,Level2,3,No,Inf,10.5,1.4,21727,36.8,0.61,Active
1111133246,M,Level3,3,No,Inf,7.3,1.2,30343,28.1,0.58,Active
1111133252,M,Level4,3,No,Inf,10.2,1,32795,34.9,0.53,Active
1111133254,M,Level2,3,No,Inf,5.2,1.4,17893,28.9,0.52,Active
1111133255,M,Level2,1,No,Inf,5.4,1.8,45069,26.1,0.5,Active
1111133259,M,Level2,3,No,Ora,4.5,1.6,0,27.3,0.44,Active
1111133261,M,Level2,3,No,Inf,6.1,1.3,0,28.3,0.41,Active
1111133263,M,Level3,3,No,Inf,0.3,1.2,0,30.1,0.39,Active
1111133267,F,Level2,3,No,Inf,4.5,1.2,0,28.3,0.35,Active
1111133276,M,Level3,3,No,Inf,6,1.3,0,30.6,0.27,Active
1111133281,M,Level4,3,No,Reporting,10.2,0.6,92573,39.2,10.19,Active
1111133284,M,Level4,2,No,Dotnet,9.4,1,152361,39,9.35,Active
1111133292,M,Level4,3,No,Reporting,8.5,1,116976,41.6,8.47,Active
1111133302,F,Level3,3,No,Dotnet,6.9,0.8,41765,41.2,6.85,Active
1111133308,M,Level4,3,No,Inf,6.5,1.1,40000,47.8,6.44,Active
1111133314,M,Level2,3,No,Inf,6.1,0.8,41087,27.9,6.1,Active
1111133323,F,Level3,3,No,Inf,10.8,0.9,54631,32,5.04,Exited
1111133326,M,Level2,4,No,Inf,10.1,0.8,0,37.9,4.77,Exited
1111133327,F,Level2,2,Yes,BI,10.2,0.8,59117,35.1,4.72,Active
1111133336,M,Level4,3,No,Reporting,16,0.9,115116,40.1,4.42,Active
1111133347,F,Level2,2,Yes,Inf,7.5,0.9,96670,35.3,3.67,Active
1111133349,M,Level4,1,No,Dotnet,19.5,1.2,223107,41.6,3.65,Active
1111133352,M,Level3,1,No,Jav,8,1,182258,31.7,3.44,Exited
1111133363,M,Level1,1,Yes,Inf,8.9,0.8,65932,30.3,2.78,Active
1111133365,F,Level1,1,Yes,Inf,5.5,1.3,86115,32,2.68,Active
1111133368,F,Level3,2,Yes,Custom,10.1,0.8,140940,31.4,2.59,Exited
1111133371,M,Level3,3,No,Cons,9.8,0.9,61452,32,2.57,Exited
1111133372,M,Level3,3,No,Inf,11.5,1.6,0,35.5,2.57,Active
1111133373,M,Level3,2,Yes,Inf,8.2,1,138903,31.5,2.46,Active
1111133378,M,Level1,3,Yes,Inf,6.7,1,61026,28.6,2.35,Active
1111133380,F,Level3,3,No,Inf,7.1,0.7,50640,29.9,2.17,Active
1111133382,M,Level2,2,Yes,Inf,7.8,1.1,101906,32.6,2.14,Exited
1111133387,M,Level2,3,No,Inf,5.2,1,47312,26.4,1.88,Exited
1111133391,M,Level3,3,No,Inf,11.3,1.3,15000,39.7,1.7,Active
1111133392,M,Level3,2,Yes,Inf,5.9,0.8,106435,28.5,1.68,Exited
1111133397,M,Level1,3,No,Test,3.8,0.9,31093,27,1.5,Active
1111133398,M,Level1,3,No,Inf,3.8,0.9,51792,29.1,1.5,Active
1111133399,M,Level3,3,No,Inf,8.3,1.1,15000,30.2,1.49,Active
1111133402,M,Level3,3,No,Inf,6,1,135993,28.9,1.32,Exited
1111133407,M,Level3,2,No,Inf,5.1,1.5,91633,34.3,1.26,Active
1111133412,F,Level1,2,Yes,Inf,2.9,0.7,60312,24.4,1.11,Active
1111133418,F,Level2,3,No,Inf,6.7,0.7,37902,30.6,0.99,Active
1111133424,M,Level3,3,No,Custom,6.4,1.1,0,27.5,0.79,Active
1111133428,M,Level2,3,No,Custom,4.1,1,40588,26.6,0.73,Active
1111133431,M,Level3,3,No,Inf,0.7,0.9,134303,31,0.7,Active
1111133432,M,Level1,3,No,Inf,2.2,0.5,42606,23.6,0.69,Active
1111133440,M,Level3,3,No,Inf,7.5,0.8,28075,35.9,0.55,Active
1111133445,F,Level3,3,No,Inf,4.9,0.8,0,29,0.48,Exited
1111133452,M,Level2,3,No,Inf,0.4,1,5000,29.2,0.36,Active
1111133454,M,Level2,3,No,Inf,4,1.1,5000,25.6,0.32,Active
1111133457,M,Level2,3,No,Inf,3,0.9,5000,25.3,0.3,Active
1111133470,F,Level3,3,No,Inf,10.5,1.4,22500,34.4,0.55,Exited
1111133472,M,Level4,4,No,Custom,23.8,0.8,0,45.1,13.26,Exited
1111133476,M,Level4,3,No,Reporting,21,1.4,0,43.6,12.09,Active
1111133477,M,Level3,4,No,Inf,25.9,1.3,0,45.7,11.7,Exited
1111133490,M,Level4,3,No,Inf,10.4,0.8,69201,43.2,10.33,Active
1111133495,M,Level4,3,No,DB,10.3,0.9,75236,41.6,10.25,Active
1111133499,M,Level4,3,No,ERP,10.1,1.1,96813,35.7,10.1,Active
1111133502,M,Level4,3,No,DB,9.8,0.8,71151,40.3,9.82,Active
1111133506,M,Level3,2,Yes,Dotnet,9.8,1.3,139532,42.5,9.74,Active
1111133513,M,Level4,3,No,Inf,9.6,0.9,81149,40.5,9.59,Active
1111133514,M,Level3,3,No,Inf,9.6,1,52167,35.6,9.55,Active
1111133517,M,Level4,2,No,Inf,9.4,0.9,168469,36.6,9.37,Active
1111133524,M,Level3,2,Yes,Inf,9.3,1.2,126440,35.7,9.3,Active
1111133530,M,Level4,3,Yes,Inf,9.2,0.8,138500,39.8,9.22,Active
1111133534,M,Level3,3,No,Inf,9.1,0.7,49253,35.3,9.12,Active
1111133538,M,Level4,2,Yes,Inf,19,0.9,217674,39.7,9.07,Active
1111133539,M,Level3,3,No,Dotnet,9.1,1.2,0,41.6,9.06,Active
1111133540,M,Level4,2,No,Reporting,9.1,0.7,130373,32.7,9.06,Active
1111133546,M,Level3,1,No,Reporting,9,1.1,83408,47,8.95,Active
1111133548,M,Level4,3,No,DB,9,1.1,30000,40.7,8.93,Active
1111133551,M,Level3,3,No,Inf,8.9,1.1,30000,32.7,8.9,Active
1111133555,M,Level3,4,No,Legacy,8.8,1,0,38.5,8.76,Active
1111133557,M,Level3,3,No,Dotnet,8.7,1,45505,37.7,8.65,Exited
1111133563,M,Level4,3,No,Inf,8.5,1.5,0,40.2,8.51,Active
1111133566,M,Level3,3,Yes,Dotnet,8.4,1.2,0,39.9,8.43,Active
1111133569,M,Level4,2,No,Inf,8.4,1.2,129205,39.8,8.42,Active
1111133570,M,Level4,2,No,Inf,8.4,1.2,102685,36.7,8.38,Exited
1111133572,M,Level3,2,Yes,Dotnet,8.4,0.8,132000,35.4,8.36,Active
1111133580,M,Level4,3,No,ERP,9.2,1.2,80000,42,9.18,Active
1111133581,M,Level4,3,Yes,ERP,9,0.9,132666,37.2,9.02,Active
1111133586,M,Level4,3,No,DB,8,0.9,79199,41,7.96,Active
1111133588,M,Level4,3,No,Reporting,7.8,0.8,81062,32.1,7.83,Active
1111133593,M,Level3,3,No,Inf,7.7,1,53703,39.4,7.69,Active
1111133599,F,Level3,2,No,Dotnet,7.4,0.6,88992,32.6,7.43,Active
1111133603,M,Level3,1,Yes,Inf,7.4,1.2,162113,35.2,7.36,Active
1111133606,M,Level4,3,No,Inf,7.3,1,69040,41.5,7.24,Active
1111133607,M,Level3,3,No,Inf,7.2,1.2,26000,38.5,7.22,Active
1111133610,M,Level4,3,No,Inf,7.2,1,77772,38.8,7.18,Active
1111133612,M,Level3,3,No,Dotnet,7,0.8,104416,35,7.03,Exited
1111133619,M,Level4,2,No,Inf,6.9,0.6,97854,33.3,6.83,Active
1111133625,M,Level2,1,No,Custom,6.7,0.8,70168,29.2,6.66,Active
1111133631,M,Level4,3,No,ERP,6.5,1.1,0,39.2,6.53,Exited
1111133632,F,Level3,3,No,Inf,6.5,1.1,51741,36.3,6.52,Active
1111133643,M,Level3,3,Yes,Inf,16.5,1.5,0,40.5,6.34,Active
1111133646,M,Level4,3,No,ERP,6.4,0.9,74379,42.6,6.34,Active
1111133649,M,Level2,3,Yes,Inf,13.1,1,39931,36.7,6.25,Active
1111133658,F,Level3,4,No,BI,11.1,0.8,0,35.8,6.18,Active
1111133666,M,Level3,2,No,Inf,13.2,1.2,61025,36.1,6,Active
1111133667,M,Level3,3,No,Inf,8.5,0.7,65045,30,5.98,Active
1111133672,M,Level3,3,No,Inf,10.3,1.1,45000,31.8,5.92,Active
1111133676,M,Level3,3,No,Ora,8.8,0.7,53958,31.8,5.88,Active
1111133678,M,Level1,2,No,Inf,5.8,0.9,34732,29.7,5.81,Exited
1111133684,M,Level4,3,No,Inf,16.5,1,82344,41,5.69,Exited
1111133693,M,Level4,3,No,Dotnet,15.9,1.1,96496,37.4,5.57,Active
1111133695,M,Level2,2,No,ERP,7.8,0.8,50943,35,5.54,Active
1111133696,M,Level3,2,Yes,Inf,13,1.3,65320,36.1,5.52,Active
1111133708,M,Level1,3,Yes,Inf,5.3,0.9,51352,26.3,5.32,Active
1111133713,M,Level3,3,Yes,Inf,13.1,1.1,53786,37.5,5.29,Active
1111133719,M,Level1,2,No,Engg,5.3,0.8,54704,26.9,5.25,Exited
1111133721,M,Level3,2,Yes,Inf,13.1,1.5,152423,37.1,5.21,Active
1111133722,M,Level2,1,No,DB,5.2,0.8,67023,27.1,5.19,Active
1111133728,M,Level4,1,Yes,Inf,22.1,1,162384,46.7,5.13,Active
1111133740,M,Level4,2,No,Inf,13.8,1.1,102130,45.6,5,Active
1111133742,M,Level2,3,No,Inf,5,0.8,36279,33,4.99,Active
1111133745,M,Level3,3,No,Inf,10.7,1.3,10000,40.7,4.96,Active
1111133746,M,Level2,3,No,Dotnet,8.6,1.1,50282,30.4,4.96,Active
1111133755,M,Level3,3,No,DB,10.7,0.8,49560,34.4,4.86,Active
